run_id,stage,sequence,config,payload_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,generator_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,generator_drop_ratio,clean,reason,raw_result
scout-64-dpumesh-native-pilot1-v1,pilot,1,dpumesh-native,64,5000,2,4998.000,278.00,518.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot1-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot2-v1,pilot,2,dpumesh-native,64,6750,2,6749.000,292.00,555.00,13500,0,0,0,0,0,0.999852,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot2-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot3-v1,pilot,3,dpumesh-native,64,9113,2,9112.000,225.00,544.00,18228,0,4,0,0,0,0.999890,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot3-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot4-v1,pilot,4,dpumesh-native,64,12303,2,12301.000,218.00,540.00,24608,0,4,0,0,0,0.999837,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot4-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot5-v1,pilot,5,dpumesh-native,64,16609,2,16607.000,213.00,463.00,33220,0,4,0,0,0,0.999880,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot5-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot6-v1,pilot,6,dpumesh-native,64,22422,2,22420.000,206.00,525.00,44844,0,4,0,0,0,0.999911,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot6-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot7-v1,pilot,7,dpumesh-native,64,30270,2,30268.000,203.00,432.00,60540,0,5,0,0,0,0.999934,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot7-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot8-v1,pilot,8,dpumesh-native,64,40865,2,40862.000,200.00,387.00,81731,0,7,0,0,0,0.999927,1.000012,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot8-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot9-v1,pilot,9,dpumesh-native,64,55168,2,55165.000,212.00,536.00,110336,0,10,0,0,0,0.999946,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot9-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot10-v1,pilot,10,dpumesh-native,64,74477,2,74473.000,204.00,406.00,148955,0,14,0,0,0,0.999946,1.000007,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot10-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot11-v1,pilot,11,dpumesh-native,64,100544,2,100542.000,218.00,564.00,201088,0,14,0,0,0,0.999980,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot11-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot12-v1,pilot,12,dpumesh-native,64,135734,2,135726.000,213.00,524.00,271464,0,24,0,0,0,0.999941,0.999985,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot12-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot13-v1,pilot,13,dpumesh-native,64,183241,2,183256.000,211.00,509.00,366478,0,33,0,0,0,1.000082,0.999989,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot13-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot14-v1,pilot,14,dpumesh-native,64,247375,2,247378.000,216.00,584.00,494744,0,44,0,0,0,1.000012,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot14-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot15-v1,pilot,15,dpumesh-native,64,333956,2,333892.000,221.00,606.00,667907,0,160,0,0,0,0.999808,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot15-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot16-v1,pilot,16,dpumesh-native,64,450841,2,450885.000,208.00,462.00,901675,0,79,0,0,0,1.000098,0.999992,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot16-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot17-v1,pilot,17,dpumesh-native,64,608635,2,608634.000,204.00,508.00,1217249,0,78,0,0,0,0.999998,0.999983,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot17-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot18-v1,pilot,18,dpumesh-native,64,821657,2,821673.000,210.00,514.00,1643302,0,150,0,0,0,1.000019,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot18-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot19-v1,pilot,19,dpumesh-native,64,1109237,2,1109261.000,206.00,441.00,2218462,0,204,0,0,0,1.000022,0.999995,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot19-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot20-v1,pilot,20,dpumesh-native,64,1497470,2,1497579.000,210.00,488.00,2994882,0,279,0,0,0,1.000073,0.999981,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot20-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot21-v1,pilot,21,dpumesh-native,64,2021585,2,2021668.000,211.00,352.00,4043086,0,364,0,0,0,1.000041,0.999979,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot21-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot22-v1,pilot,22,dpumesh-native,64,2729140,2,2729373.000,187.00,436.00,5458200,0,417,0,0,0,1.000085,0.999985,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot22-v1.result.attempt1.txt
scout-64-dpumesh-native-pilot23-v1,pilot,23,dpumesh-native,64,3000000,2,3000194.000,191.00,326.00,5999905,0,485,0,0,0,1.000065,0.999984,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-pilot23-v1.result.attempt1.txt
scout-64-dpumesh-native-validate23-v1,validate,23,dpumesh-native,64,3000000,10,3000084.000,188.00,356.00,29999927,0,472,0,0,0,1.000028,0.999998,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-validate23-v1.result.attempt1.txt
scout-64-dpumesh-native-validate23-v2,validate,23,dpumesh-native,64,3000000,10,3000132.000,194.00,329.00,29999903,0,477,0,0,0,1.000044,0.999997,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-dpumesh-native-validate23-v2.result.attempt1.txt
scout-64-plain-pilot1-v1,pilot,1,plain,64,5000,2,4998.000,174.00,278.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot1-v1.result.attempt1.txt
scout-64-plain-pilot2-v1,pilot,2,plain,64,6750,2,6748.000,179.00,274.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot2-v1.result.attempt1.txt
scout-64-plain-pilot3-v1,pilot,3,plain,64,9113,2,9110.000,170.00,276.00,18228,0,3,0,0,0,0.999671,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot3-v1.result.attempt1.txt
scout-64-plain-pilot4-v1,pilot,4,plain,64,12303,2,12301.000,92.00,285.00,24608,0,0,0,0,0,0.999837,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot4-v1.result.attempt1.txt
scout-64-plain-pilot5-v1,pilot,5,plain,64,16609,2,16608.000,79.00,320.00,33220,0,0,0,0,0,0.999940,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot5-v1.result.attempt1.txt
scout-64-plain-pilot6-v1,pilot,6,plain,64,22422,2,22420.000,79.00,312.00,44844,0,0,0,0,0,0.999911,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot6-v1.result.attempt1.txt
scout-64-plain-pilot7-v1,pilot,7,plain,64,30270,2,30267.000,87.00,303.00,60540,0,3,0,0,0,0.999901,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot7-v1.result.attempt1.txt
scout-64-plain-pilot8-v1,pilot,8,plain,64,40865,2,40863.000,68.00,95.00,81728,0,0,0,0,0,0.999951,0.999976,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot8-v1.result.attempt1.txt
scout-64-plain-pilot9-v1,pilot,9,plain,64,55168,2,55165.000,67.00,196.00,110336,0,0,0,0,0,0.999946,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot9-v1.result.attempt1.txt
scout-64-plain-pilot10-v1,pilot,10,plain,64,74477,2,74472.000,57.00,118.00,148952,0,3,0,0,0,0.999933,0.999987,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot10-v1.result.attempt1.txt
scout-64-plain-pilot11-v1,pilot,11,plain,64,100544,2,100539.000,49.00,132.00,201085,0,1,0,0,0,0.999950,0.999985,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot11-v1.result.attempt1.txt
scout-64-plain-pilot12-v1,pilot,12,plain,64,135734,2,135735.000,56.00,131.00,271466,0,3,0,0,0,1.000007,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot12-v1.result.attempt1.txt
scout-64-plain-pilot13-v1,pilot,13,plain,64,183241,2,183233.000,78.00,143.00,366477,658,14,0,0,0,0.999956,0.999986,0.001795,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot13-v1.result.attempt1.txt
scout-64-plain-validate13-v1,validate,13,plain,64,183241,10,183246.000,72.00,120.00,1832405,520,10,0,0,0,1.000027,0.999997,0.000284,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate13-v1.result.attempt1.txt
scout-64-plain-validate13-v2,validate,13,plain,64,183241,10,183244.000,78.00,141.00,1832398,570,10,0,0,0,1.000016,0.999993,0.000311,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate13-v2.result.attempt1.txt
scout-64-plain-pilot14-v1,pilot,14,plain,64,247375,2,247448.000,85.00,159.00,494739,740,14,0,0,0,1.000295,0.999978,0.001496,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot14-v1.result.attempt1.txt
scout-64-plain-validate14-v1,validate,14,plain,64,247375,10,247372.000,79.00,141.00,2473738,1053,13,0,0,0,0.999988,0.999995,0.000426,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate14-v1.result.attempt1.txt
scout-64-plain-validate14-v2,validate,14,plain,64,247375,10,247372.000,82.00,144.00,2473742,980,16,0,0,0,0.999988,0.999997,0.000396,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate14-v2.result.attempt1.txt
scout-64-plain-pilot15-v1,pilot,15,plain,64,333956,2,333937.000,72.00,153.00,667890,1361,19,0,0,0,0.999943,0.999967,0.002038,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot15-v1.result.attempt1.txt
scout-64-plain-validate15-v1,validate,15,plain,64,333956,10,333954.000,72.00,156.00,3339552,1472,17,0,0,0,0.999994,0.999998,0.000441,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate15-v1.result.attempt1.txt
scout-64-plain-validate15-v2,validate,15,plain,64,333956,10,333954.000,75.00,153.00,3339546,1372,22,0,0,0,0.999994,0.999996,0.000411,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate15-v2.result.attempt1.txt
scout-64-plain-pilot16-v1,pilot,16,plain,64,450841,2,450857.000,99.00,322.00,901664,1893,12,0,0,0,1.000035,0.999980,0.002099,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot16-v1.result.attempt1.txt
scout-64-plain-validate16-v1,validate,16,plain,64,450841,10,450855.000,102.00,371.00,4508390,1726,7,0,0,0,1.000031,0.999996,0.000383,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate16-v1.result.attempt1.txt
scout-64-plain-validate16-v2,validate,16,plain,64,450841,10,450581.000,106.00,457.00,4508379,4633,14,0,0,0,0.999423,0.999993,0.001028,0,generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate16-v2.result.attempt1.txt
scout-64-plain-validate16-v3,validate,16,plain,64,450841,10,450689.000,162.00,730.00,4508396,1795,15,0,0,0,0.999663,0.999997,0.000398,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate16-v3.result.attempt1.txt
scout-64-plain-pilot17-v1,pilot,17,plain,64,608635,2,316646.000,73.00,15684.00,1217098,582910,21,0,0,0,0.520256,0.999859,0.478934,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-pilot17-v1.result.attempt1.txt
scout-64-plain-validate17-v1,validate,17,plain,64,608635,10,543706.000,168.00,2171.00,6086334,648993,10,0,0,0,0.893320,0.999997,0.106631,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate17-v1.result.attempt1.txt
scout-64-plain-validate17-v2,validate,17,plain,64,608635,10,486211.000,151.00,7521.00,6086146,1225306,11,0,0,0,0.798855,0.999966,0.201327,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-validate17-v2.result.attempt1.txt
scout-64-plain-refine1-v1,refine,1,plain,64,523830,10,498143.000,157.00,1619.00,5238244,257040,16,0,0,0,0.950963,0.999989,0.049070,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine1-v1.result.attempt1.txt
scout-64-plain-refine1-v2,refine,1,plain,64,523830,10,444280.000,151.00,3332.00,5238283,795343,33,0,0,0,0.848138,0.999997,0.151833,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine1-v2.result.attempt1.txt
scout-64-plain-refine2-v1,refine,2,plain,64,485967,10,271905.000,184.00,10384.00,4858371,2140057,8,0,0,0,0.559513,0.999733,0.440489,0,achieved+generator_drop+p99,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine2-v1.result.attempt1.txt
scout-64-plain-refine2-v2,refine,2,plain,64,485967,10,485963.000,110.00,426.00,4859674,0,62,0,0,0,0.999992,1.000001,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine2-v2.result.attempt1.txt
scout-64-plain-refine2-v3,refine,2,plain,64,485967,10,300481.000,243.00,8693.00,4859462,1854234,8,0,0,0,0.618316,0.999957,0.381572,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine2-v3.result.attempt1.txt
scout-64-plain-refine3-v1,refine,3,plain,64,468075,10,427907.000,197.00,2311.00,4680711,401738,5,0,0,0,0.914185,0.999992,0.085828,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine3-v1.result.attempt1.txt
scout-64-plain-refine3-v2,refine,3,plain,64,468075,10,468073.000,102.00,351.00,4680736,0,6,0,0,0,0.999996,0.999997,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine3-v2.result.attempt1.txt
scout-64-plain-refine3-v3,refine,3,plain,64,468075,10,468073.000,103.00,389.00,4680731,348,4,0,0,0,0.999996,0.999996,0.000074,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine3-v3.result.attempt1.txt
scout-64-plain-refine4-v1,refine,4,plain,64,476937,10,476935.000,109.00,431.00,4769367,1970,14,0,0,0,0.999996,0.999999,0.000413,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine4-v1.result.attempt1.txt
scout-64-plain-refine4-v2,refine,4,plain,64,476937,10,476935.000,112.00,447.00,4769354,307,26,0,0,0,0.999996,0.999997,0.000064,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-plain-refine4-v2.result.attempt1.txt
scout-64-envoy-permissive-pilot1-v1,pilot,1,envoy-permissive,64,5000,2,4999.000,346.00,430.00,10000,0,0,0,0,0,0.999800,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot1-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot2-v1,pilot,2,envoy-permissive,64,6750,2,6748.000,226.00,432.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot2-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot3-v1,pilot,3,envoy-permissive,64,9113,2,9111.000,179.00,452.00,18228,0,0,0,0,0,0.999781,1.000110,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot3-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot4-v1,pilot,4,envoy-permissive,64,12303,2,12300.000,187.00,516.00,24608,0,4,0,0,0,0.999756,1.000081,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot4-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot5-v1,pilot,5,envoy-permissive,64,16609,2,16607.000,182.00,465.00,33220,0,4,0,0,0,0.999880,1.000060,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot5-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot6-v1,pilot,6,envoy-permissive,64,22422,2,22420.000,160.00,524.00,44844,0,2,0,0,0,0.999911,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot6-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot7-v1,pilot,7,envoy-permissive,64,30270,2,30265.000,159.00,295.00,60540,0,6,0,0,0,0.999835,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot7-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot8-v1,pilot,8,envoy-permissive,64,40865,2,40862.000,248.00,331.00,81728,0,7,0,0,0,0.999927,0.999976,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot8-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot9-v1,pilot,9,envoy-permissive,64,55168,2,55167.000,270.00,391.00,110335,0,12,0,0,0,0.999982,0.999991,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot9-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot10-v1,pilot,10,envoy-permissive,64,74477,2,74475.000,253.00,371.00,148954,0,13,0,0,0,0.999973,1.000000,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot10-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot11-v1,pilot,11,envoy-permissive,64,100544,2,100554.000,240.00,331.00,201081,0,13,0,0,0,1.000099,0.999965,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot11-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot12-v1,pilot,12,envoy-permissive,64,135734,2,135728.000,240.00,333.00,271466,0,27,0,0,0,0.999956,0.999993,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot12-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot13-v1,pilot,13,envoy-permissive,64,183241,2,183226.000,241.00,336.00,366471,0,38,0,0,0,0.999918,0.999970,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot13-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot14-v1,pilot,14,envoy-permissive,64,247375,2,247360.000,263.00,380.00,494746,0,56,0,0,0,0.999939,0.999992,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot14-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot15-v1,pilot,15,envoy-permissive,64,333956,2,333939.000,251.00,357.00,667887,0,78,0,0,0,0.999949,0.999963,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot15-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot16-v1,pilot,16,envoy-permissive,64,450841,2,450826.000,250.00,349.00,901671,0,87,0,0,0,0.999967,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot16-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot17-v1,pilot,17,envoy-permissive,64,608635,2,608693.000,272.00,376.00,1217255,0,149,0,0,0,1.000095,0.999988,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot17-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot18-v1,pilot,18,envoy-permissive,64,821657,2,821610.000,296.00,447.00,1643219,0,210,0,0,0,0.999943,0.999942,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot18-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot19-v1,pilot,19,envoy-permissive,64,1109237,2,1109238.000,310.00,438.00,2218412,0,348,0,0,0,1.000001,0.999972,0.000000,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot19-v1.result.attempt1.txt
scout-64-envoy-permissive-pilot20-v1,pilot,20,envoy-permissive,64,1497470,2,1255584.000,2798.00,7124.00,2994746,482961,1633,0,0,0,0.838470,0.999935,0.161269,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-pilot20-v1.result.attempt1.txt
scout-64-envoy-permissive-validate20-v1,validate,20,envoy-permissive,64,1497470,10,1278370.000,2467.00,6993.00,14974517,2190105,1832,0,0,0,0.853687,0.999988,0.146255,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-validate20-v1.result.attempt1.txt
scout-64-envoy-permissive-validate20-v2,validate,20,envoy-permissive,64,1497470,10,1209908.000,3418.00,7489.00,14974432,2874422,2012,0,0,0,0.807968,0.999982,0.191955,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-validate20-v2.result.attempt1.txt
scout-64-envoy-permissive-backtrack19-v1,backtrack,19,envoy-permissive,64,1109237,10,1109195.000,314.00,444.00,11092261,283,343,0,0,0,0.999962,0.999990,0.000026,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-backtrack19-v1.result.attempt1.txt
scout-64-envoy-permissive-backtrack19-v2,backtrack,19,envoy-permissive,64,1109237,10,1109221.000,309.00,429.00,11092312,239,234,0,0,0,0.999986,0.999995,0.000022,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-backtrack19-v2.result.attempt1.txt
scout-64-envoy-permissive-refine1-v1,refine,1,envoy-permissive,64,1288817,10,1036762.000,4898.00,7959.00,12888055,2523422,2584,0,0,0,0.804429,0.999991,0.195795,0,achieved+generator_drop,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine1-v1.result.attempt1.txt
scout-64-envoy-permissive-refine1-v2,refine,1,envoy-permissive,64,1288817,10,1288793.000,348.00,572.00,12888001,488,315,0,0,0,0.999981,0.999987,0.000038,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine1-v2.result.attempt1.txt
scout-64-envoy-permissive-refine1-v3,refine,1,envoy-permissive,64,1288817,10,1288778.000,352.00,586.00,12888064,547,428,0,0,0,0.999970,0.999992,0.000042,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine1-v3.result.attempt1.txt
scout-64-envoy-permissive-refine2-v1,refine,2,envoy-permissive,64,1389232,10,1388794.000,461.00,1034.00,13892072,4198,406,0,0,0,0.999685,0.999982,0.000302,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine2-v1.result.attempt1.txt
scout-64-envoy-permissive-refine2-v2,refine,2,envoy-permissive,64,1389232,10,1389005.000,408.00,765.00,13892086,2301,336,0,0,0,0.999837,0.999983,0.000166,1,clean,/home/jukebox/DPUmesh/bench/report/data/l4-20260728-113431/raw/scout-64-envoy-permissive-refine2-v2.result.attempt1.txt
