config,body,role,layer,dso,symbol,samples,cores
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__calc_delta,28,0.00394
grpc-tcp,1008,server,kernel,[kernel.kallsyms],native_sched_clock,27,0.0038
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__schedule,27,0.0038
grpc-tcp,1008,server,kernel,[kernel.kallsyms],update_min_vruntime,27,0.0038
grpc-tcp,1008,server,kernel,[kernel.kallsyms],strncpy,26,0.00366
grpc-tcp,1008,server,grpc,echo_grpc,grpc_combiner_continue_exec_ctx,26,0.00366
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::FilterStackCall::StartBatch,26,0.00366
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::promise_filter_detail::BaseCallData::BaseCallData,25,0.00352
grpc-tcp,1008,server,grpc,echo_grpc,grpc_event_engine::experimental::PosixEndpointImpl::TcpDoRead,25,0.00352
grpc-tcp,1008,server,kernel,[kernel.kallsyms],update_curr,25,0.00352
grpc-tcp,1008,server,kernel,[kernel.kallsyms],__switch_to,25,0.00352
grpc-tcp,1008,server,kernel,[kernel.kallsyms],update_rq_clock,24,0.00338
grpc-tcp,1008,server,grpc,echo_grpc,grpc_core::FilterStackCall::Create,23,0.00324
grpc-tcp,1008,server,runtime,libc.so.6,cfree@GLIBC_2.2.5,23,0.00324
