config,body,role,layer,dso,symbol,samples,cores
dpumesh-preload,48,client,kernel,[kernel.kallsyms],psi_group_change,141,0.02332
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,98,0.01621
dpumesh-preload,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,97,0.01604
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,79,0.01307
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_cfs_group,67,0.01108
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__switch_to,58,0.00959
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__calc_delta,58,0.00959
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__fget_files,57,0.00943
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,56,0.00926
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__schedule,55,0.0091
dpumesh-preload,48,client,vdso,[vdso],[unknown],53,0.00877
dpumesh-preload,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,51,0.00843
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,47,0.00777
dpumesh-preload,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,46,0.00761
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_load_avg,42,0.00695
dpumesh-preload,48,client,kernel,[kernel.kallsyms],timerqueue_add,41,0.00678
dpumesh-preload,48,client,app,bench_sock,worker_fn,40,0.00662
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_curr,39,0.00645
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irq,39,0.00645
dpumesh-preload,48,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,38,0.00628
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,37,0.00612
dpumesh-preload,48,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,34,0.00562
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,32,0.00529
dpumesh-preload,48,client,kernel,[kernel.kallsyms],fput_many,31,0.00513
dpumesh-preload,48,client,kernel,[kernel.kallsyms],native_sched_clock,31,0.00513
dpumesh-preload,48,client,kernel,[kernel.kallsyms],reweight_entity,29,0.0048
dpumesh-preload,48,client,transport,libdpumesh.so.4,dmesh_eq_suppress_notify,26,0.0043
dpumesh-preload,48,client,runtime,libc.so.6,read,26,0.0043
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__rseq_handle_notify_resume,26,0.0043
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_min_vruntime,26,0.0043
dpumesh-preload,48,client,kernel,[kernel.kallsyms],pick_next_task_fair,25,0.00413
dpumesh-preload,48,client,runtime,libc.so.6,epoll_pwait2,24,0.00397
dpumesh-preload,48,client,kernel,[kernel.kallsyms],read_tsc,21,0.00347
dpumesh-preload,48,client,app,bench_sock,on_reply,20,0.00331
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__get_user_8,19,0.00314
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__wrgsbase_inactive,19,0.00314
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__put_user_nocheck_8,19,0.00314
dpumesh-preload,48,client,kernel,[kernel.kallsyms],sock_read_iter,18,0.00298
dpumesh-preload,48,client,kernel,[kernel.kallsyms],iterate_groups,18,0.00298
dpumesh-preload,48,client,app,bench_sock,bench_epoll_wait_until,18,0.00298
dpumesh-preload,48,server,kernel,[kernel.kallsyms],psi_group_change,54,0.00921
dpumesh-preload,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,45,0.00768
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,33,0.00563
dpumesh-preload,48,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,29,0.00495
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__calc_delta,25,0.00427
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__fget_files,25,0.00427
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,24,0.0041
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,22,0.00375
dpumesh-preload,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,22,0.00375
dpumesh-preload,48,server,kernel,[kernel.kallsyms],ep_item_poll.isra.0,18,0.00307
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__switch_to,18,0.00307
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_cfs_group,17,0.0029
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,17,0.0029
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__schedule,16,0.00273
dpumesh-preload,48,server,kernel,[kernel.kallsyms],fput_many,16,0.00273
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,16,0.00273
dpumesh-preload,48,server,kernel,[kernel.kallsyms],native_sched_clock,15,0.00256
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,15,0.00256
dpumesh-preload,48,server,driver,libdoca_comch.so.3.1.0105,[unknown],14,0.00239
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_load_avg,14,0.00239
dpumesh-preload,48,server,driver,libdoca_common.so.3.1.0105,[unknown],14,0.00239
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_curr,13,0.00222
dpumesh-preload,48,server,kernel,[kernel.kallsyms],mutex_lock,12,0.00205
dpumesh-preload,48,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,12,0.00205
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_sys_poll,12,0.00205
dpumesh-preload,48,server,kernel,[kernel.kallsyms],pick_next_task_fair,12,0.00205
dpumesh-preload,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,11,0.00188
dpumesh-preload,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,11,0.00188
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_poll.constprop.0,11,0.00188
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,10,0.00171
dpumesh-preload,48,server,kernel,[kernel.kallsyms],exit_to_user_mode_loop,10,0.00171
dpumesh-preload,48,server,kernel,[kernel.kallsyms],reweight_entity,10,0.00171
dpumesh-preload,48,server,driver,libdoca_common.so.3.1.0105,priv_doca_cq_poll_one,9,0.00154
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__wrgsbase_inactive,9,0.00154
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__get_user_8,9,0.00154
dpumesh-preload,48,server,kernel,[kernel.kallsyms],copy_user_generic_unrolled,9,0.00154
dpumesh-preload,48,server,runtime,libc.so.6,__GI___libc_write,8,0.00137
dpumesh-preload,48,server,kernel,[kernel.kallsyms],clear_buddies,8,0.00137
dpumesh-preload,48,server,runtime,libc.so.6,read,8,0.00137
dpumesh-preload,48,server,runtime,libc.so.6,__memmove_avx512_unaligned_erms,8,0.00137
dpumesh-preload,48,client,kernel,[kernel.kallsyms],psi_group_change,173,0.02835
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,127,0.02082
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,110,0.01803
dpumesh-preload,48,client,vdso,[vdso],[unknown],87,0.01426
dpumesh-preload,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,82,0.01344
dpumesh-preload,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,72,0.0118
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_cfs_group,62,0.01016
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__switch_to,56,0.00918
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__fget_files,52,0.00852
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__schedule,50,0.0082
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__calc_delta,49,0.00803
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_curr,46,0.00754
dpumesh-preload,48,client,kernel,[kernel.kallsyms],pick_next_task_fair,44,0.00721
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_load_avg,43,0.00705
dpumesh-preload,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,41,0.00672
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,38,0.00623
dpumesh-preload,48,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,38,0.00623
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irq,36,0.0059
dpumesh-preload,48,client,kernel,[kernel.kallsyms],native_sched_clock,36,0.0059
dpumesh-preload,48,client,app,bench_sock,on_reply,33,0.00541
dpumesh-preload,48,client,app,bench_sock,bench_epoll_wait_until,32,0.00524
dpumesh-preload,48,client,kernel,[kernel.kallsyms],timerqueue_add,32,0.00524
dpumesh-preload,48,client,kernel,[kernel.kallsyms],read_tsc,31,0.00508
dpumesh-preload,48,client,kernel,[kernel.kallsyms],fput_many,30,0.00492
dpumesh-preload,48,client,runtime,libc.so.6,epoll_pwait2,28,0.00459
dpumesh-preload,48,client,kernel,[kernel.kallsyms],rb_erase,28,0.00459
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__rseq_handle_notify_resume,28,0.00459
dpumesh-preload,48,client,runtime,libc.so.6,read,27,0.00443
dpumesh-preload,48,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,27,0.00443
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,27,0.00443
dpumesh-preload,48,client,app,bench_sock,worker_fn,26,0.00426
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,25,0.0041
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_min_vruntime,24,0.00393
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__get_user_8,23,0.00377
dpumesh-preload,48,client,kernel,[kernel.kallsyms],iterate_groups,23,0.00377
dpumesh-preload,48,client,runtime,libc.so.6,__GI___pthread_disable_asynccancel,22,0.00361
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,22,0.00361
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__wrgsbase_inactive,22,0.00361
dpumesh-preload,48,client,kernel,[kernel.kallsyms],prepare_task_switch,21,0.00344
dpumesh-preload,48,client,kernel,[kernel.kallsyms],mutex_lock,21,0.00344
dpumesh-preload,48,server,kernel,[kernel.kallsyms],psi_group_change,53,0.00901
dpumesh-preload,48,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,41,0.00697
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__fget_files,36,0.00612
dpumesh-preload,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,35,0.00595
dpumesh-preload,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,32,0.00544
dpumesh-preload,48,server,runtime,libc.so.6,__memmove_avx512_unaligned_erms,29,0.00493
dpumesh-preload,48,server,kernel,[kernel.kallsyms],fput_many,25,0.00425
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,24,0.00408
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,21,0.00357
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,20,0.0034
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_curr,20,0.0034
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__switch_to,20,0.0034
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_cfs_group,19,0.00323
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__calc_delta,19,0.00323
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,19,0.00323
dpumesh-preload,48,server,driver,libdoca_common.so.3.1.0105,[unknown],17,0.00289
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,15,0.00255
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__schedule,15,0.00255
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,15,0.00255
dpumesh-preload,48,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,15,0.00255
dpumesh-preload,48,server,kernel,[kernel.kallsyms],mutex_lock,14,0.00238
dpumesh-preload,48,server,kernel,[kernel.kallsyms],native_sched_clock,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],ep_item_poll.isra.0,12,0.00204
dpumesh-preload,48,server,driver,libdoca_comch.so.3.1.0105,[unknown],12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_poll.constprop.0,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_load_avg,11,0.00187
dpumesh-preload,48,server,app,echo_sock,conn_fn,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],ep_poll,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],unix_stream_read_generic,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],prepare_task_switch,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],vfs_write,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_sys_poll,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],get_obj_cgroup_from_current,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],x64_sys_call,9,0.00153
dpumesh-preload,48,server,kernel,[kernel.kallsyms],devx_async_event_read,9,0.00153
dpumesh-preload,48,server,kernel,[kernel.kallsyms],copy_user_enhanced_fast_string,9,0.00153
dpumesh-preload,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,9,0.00153
dpumesh-preload,48,server,kernel,[kernel.kallsyms],reweight_entity,8,0.00136
dpumesh-preload,48,server,kernel,[kernel.kallsyms],iterate_groups,8,0.00136
dpumesh-preload,48,client,kernel,[kernel.kallsyms],psi_group_change,169,0.02779
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,121,0.01989
dpumesh-preload,48,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,115,0.01891
dpumesh-preload,48,client,vdso,[vdso],[unknown],106,0.01743
dpumesh-preload,48,client,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,96,0.01578
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_cfs_group,62,0.01019
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__calc_delta,61,0.01003
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__switch_to,57,0.00937
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__fget_files,53,0.00871
dpumesh-preload,48,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,52,0.00855
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,49,0.00806
dpumesh-preload,48,client,app,bench_sock,on_reply,48,0.00789
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_curr,46,0.00756
dpumesh-preload,48,client,kernel,[kernel.kallsyms],timerqueue_add,45,0.0074
dpumesh-preload,48,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,42,0.00691
dpumesh-preload,48,client,kernel,[kernel.kallsyms],native_sched_clock,41,0.00674
dpumesh-preload,48,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,40,0.00658
dpumesh-preload,48,client,app,bench_sock,worker_fn,39,0.00641
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__schedule,35,0.00575
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock,35,0.00575
dpumesh-preload,48,client,kernel,[kernel.kallsyms],_raw_spin_lock_irq,34,0.00559
dpumesh-preload,48,client,kernel,[kernel.kallsyms],update_load_avg,31,0.0051
dpumesh-preload,48,client,kernel,[kernel.kallsyms],exit_to_user_mode_loop,30,0.00493
dpumesh-preload,48,client,kernel,[kernel.kallsyms],fput_many,30,0.00493
dpumesh-preload,48,client,kernel,[kernel.kallsyms],pick_next_task_fair,30,0.00493
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,29,0.00477
dpumesh-preload,48,client,kernel,[kernel.kallsyms],read_tsc,29,0.00477
dpumesh-preload,48,client,kernel,[kernel.kallsyms],prepare_task_switch,27,0.00444
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__wrgsbase_inactive,25,0.00411
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__put_user_nocheck_8,25,0.00411
dpumesh-preload,48,client,kernel,[kernel.kallsyms],iterate_groups,25,0.00411
dpumesh-preload,48,client,app,bench_sock,bench_epoll_wait_until,25,0.00411
dpumesh-preload,48,client,runtime,libc.so.6,read,24,0.00395
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__update_load_avg_se,24,0.00395
dpumesh-preload,48,client,kernel,[kernel.kallsyms],dequeue_task_fair,23,0.00378
dpumesh-preload,48,client,runtime,libc.so.6,epoll_pwait2,23,0.00378
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__get_user_8,22,0.00362
dpumesh-preload,48,client,kernel,[kernel.kallsyms],syscall_return_via_sysret,22,0.00362
dpumesh-preload,48,client,app,bench_sock,enqueue_request,21,0.00345
dpumesh-preload,48,client,kernel,[kernel.kallsyms],__rseq_handle_notify_resume,21,0.00345
dpumesh-preload,48,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,54,0.00919
dpumesh-preload,48,server,kernel,[kernel.kallsyms],psi_group_change,52,0.00885
dpumesh-preload,48,server,runtime,libc.so.6,__memmove_avx512_unaligned_erms,50,0.00851
dpumesh-preload,48,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,39,0.00664
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__fget_files,30,0.00511
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__calc_delta,24,0.00408
dpumesh-preload,48,server,app,echo_sock,conn_fn,23,0.00391
dpumesh-preload,48,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,22,0.00374
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__switch_to,22,0.00374
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,21,0.00357
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,21,0.00357
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__schedule,19,0.00323
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_cfs_group,19,0.00323
dpumesh-preload,48,server,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,17,0.00289
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_curr,17,0.00289
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_sys_poll,16,0.00272
dpumesh-preload,48,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,16,0.00272
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock,15,0.00255
dpumesh-preload,48,server,kernel,[kernel.kallsyms],ep_item_poll.isra.0,13,0.00221
dpumesh-preload,48,server,driver,libdoca_common.so.3.1.0105,[unknown],13,0.00221
dpumesh-preload,48,server,kernel,[kernel.kallsyms],reweight_entity,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],iterate_groups,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],fput_many,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],update_load_avg,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__get_user_8,12,0.00204
dpumesh-preload,48,server,driver,libdoca_comch.so.3.1.0105,[unknown],12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_se,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],prepare_task_switch,12,0.00204
dpumesh-preload,48,server,kernel,[kernel.kallsyms],enqueue_task_fair,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],mutex_lock,11,0.00187
dpumesh-preload,48,server,runtime,libc.so.6,read,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],native_sched_clock,11,0.00187
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__rseq_handle_notify_resume,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],do_poll.constprop.0,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],vfs_read,10,0.0017
dpumesh-preload,48,server,runtime,libc.so.6,__GI___pthread_disable_asynccancel,10,0.0017
dpumesh-preload,48,server,kernel,[kernel.kallsyms],__switch_to_asm,9,0.00153
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],psi_group_change,218,0.03579
dpumesh-preload,1008,client,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,174,0.02857
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],entry_SYSCALL_64,163,0.02676
dpumesh-preload,1008,client,runtime,libc.so.6,__memmove_avx512_unaligned_erms,141,0.02315
dpumesh-preload,1008,client,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,138,0.02266
dpumesh-preload,1008,client,vdso,[vdso],[unknown],102,0.01675
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,97,0.01592
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__fget_files,80,0.01313
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],update_cfs_group,79,0.01297
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__calc_delta,76,0.01248
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,71,0.01166
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],_raw_spin_lock,65,0.01067
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__switch_to,62,0.01018
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__schedule,58,0.00952
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],update_curr,55,0.00903
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,55,0.00903
dpumesh-preload,1008,client,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,54,0.00887
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],native_sched_clock,53,0.0087
dpumesh-preload,1008,client,runtime,libc.so.6,read,51,0.00837
dpumesh-preload,1008,client,app,bench_sock,on_reply,49,0.00804
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],update_load_avg,47,0.00772
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],fput_many,47,0.00772
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,46,0.00755
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],timerqueue_add,45,0.00739
dpumesh-preload,1008,client,app,bench_sock,worker_fn,45,0.00739
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],_raw_spin_lock_irq,43,0.00706
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__update_load_avg_se,41,0.00673
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],pick_next_task_fair,38,0.00624
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,37,0.00607
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],reweight_entity,37,0.00607
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],rb_erase,35,0.00575
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__wrgsbase_inactive,35,0.00575
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],__put_user_nocheck_8,34,0.00558
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],update_min_vruntime,32,0.00525
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],read_tsc,31,0.00509
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],prepare_task_switch,31,0.00509
dpumesh-preload,1008,client,runtime,libc.so.6,epoll_pwait2,31,0.00509
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],mutex_lock,28,0.0046
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],syscall_return_via_sysret,28,0.0046
dpumesh-preload,1008,client,kernel,[kernel.kallsyms],set_next_buddy,27,0.00443
dpumesh-preload,1008,server,runtime,libc.so.6,__memmove_avx512_unaligned_erms,164,0.0274
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],psi_group_change,115,0.01921
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],entry_SYSCALL_64,86,0.01437
dpumesh-preload,1008,server,runtime,libc.so.6,pthread_mutex_lock@@GLIBC_2.2.5,63,0.01053
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__fget_files,62,0.01036
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],_raw_spin_lock_irqsave,56,0.00936
dpumesh-preload,1008,server,runtime,libc.so.6,pthread_mutex_unlock@@GLIBC_2.2.5,54,0.00902
dpumesh-preload,1008,server,transport,libdpumesh.so.4,drain_rev_rings.part.0.constprop.0,54,0.00902
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],restore_fpregs_from_fpstate,53,0.00886
dpumesh-preload,1008,server,transport,libdpumesh.so.4,dpumesh_enqueue,49,0.00819
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],update_cfs_group,47,0.00785
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__schedule,47,0.00785
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],update_curr,40,0.00668
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],fput_many,40,0.00668
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__switch_to,40,0.00668
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__calc_delta,37,0.00618
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__update_load_avg_cfs_rq,37,0.00618
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],native_sched_clock,35,0.00585
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],save_fpregs_to_fpstate,33,0.00551
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],arch_exit_to_user_mode_prepare.constprop.0,32,0.00535
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],_raw_spin_lock_irq,32,0.00535
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],update_load_avg,30,0.00501
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],mutex_lock,30,0.00501
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],do_sys_poll,28,0.00468
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],_raw_spin_lock,26,0.00434
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],__wrgsbase_inactive,24,0.00401
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],ep_item_poll.isra.0,22,0.00368
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],do_poll.constprop.0,21,0.00351
dpumesh-preload,1008,server,runtime,libc.so.6,read,21,0.00351
dpumesh-preload,1008,server,kernel,[kernel.kallsyms],iterate_groups,21,0.00351
