run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-1024-grpc-envoy-strict-refine4-v2,refine,4,grpc-envoy-strict,1024,46599,10,46100.000,22755.00,159155.00,462620,0,0,0,0,0,0.989292,0.992768,0.000000,0.996242,0.951469,1.947711,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-envoy-strict-refine4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-pilot1-v1,pilot,1,grpc-linkerd,1024,5000,2,4997.000,423.00,465.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.834657,0.671185,1.505842,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot2-v1,pilot,2,grpc-linkerd,1024,6750,2,6747.000,966.00,2101.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.965493,0.760041,1.725534,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot3-v1,pilot,3,grpc-linkerd,1024,9113,2,9110.000,2600.00,3521.00,18218,0,0,0,0,0,0.999671,0.999561,0.000000,0.981682,0.737787,1.719469,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot4-v1,pilot,4,grpc-linkerd,1024,12303,2,12295.000,6915.00,9162.00,24583,0,0,0,0,0,0.999350,0.999065,0.000000,0.981700,0.821953,1.803653,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-pilot5-v1,pilot,5,grpc-linkerd,1024,16609,2,7613.000,487662.00,1171914.56,33168,0,0,2439,230,0,0.458366,0.998495,0.000000,0.986096,0.647461,1.633557,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-pilot5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-validate5-v1,validate,5,grpc-linkerd,1024,16609,10,5405.000,5837208.47,5837208.47,166037,0,0,85860,38829,0,0.325426,0.999681,0.000000,0.993262,0.408199,1.401461,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-validate5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-validate5-v2,validate,5,grpc-linkerd,1024,16609,10,5400.000,5755370.35,5755370.35,165961,0,0,85871,38820,0,0.325125,0.999223,0.000000,0.996488,0.409708,1.406196,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-validate5-v2.result.attempt1.txt
scout-1024-grpc-linkerd-backtrack4-v1,backtrack,4,grpc-linkerd,1024,12303,10,12333.000,7364.00,20731.00,123018,0,0,0,0,0,1.002438,0.999902,0.000000,0.996127,0.836754,1.832881,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-backtrack4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-backtrack4-v2,backtrack,4,grpc-linkerd,1024,12303,10,12306.000,7060.00,9681.00,123000,0,0,0,0,0,1.000244,0.999756,0.000000,0.996448,0.838493,1.834941,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-backtrack4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine1-v1,refine,1,grpc-linkerd,1024,14295,10,7808.000,5200308.95,5200308.95,142907,0,0,34689,47555,0,0.546205,0.999699,0.000000,0.996152,0.617352,1.613504,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine1-v2,refine,1,grpc-linkerd,1024,14295,10,7871.000,5976690.85,5976690.85,142930,0,0,33324,47834,0,0.550612,0.999860,0.000000,0.996358,0.619870,1.616228,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine1-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine2-v1,refine,2,grpc-linkerd,1024,13262,10,13305.000,18797.00,50295.00,132554,0,0,0,0,0,1.003242,0.999502,0.000000,0.996420,0.858885,1.855305,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine2-v2,refine,2,grpc-linkerd,1024,13262,10,13264.000,14007.00,22028.00,132590,0,0,0,0,0,1.000151,0.999774,0.000000,0.996192,0.861801,1.857993,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine2-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine3-v1,refine,3,grpc-linkerd,1024,13769,10,8624.000,4753521.88,4753521.88,137668,0,0,20839,45947,0,0.626335,0.999840,0.000000,0.996300,0.680024,1.676324,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine3-v2,refine,3,grpc-linkerd,1024,13769,10,8619.000,4778715.36,4778715.36,137644,0,0,20011,47199,0,0.625971,0.999666,0.000000,0.995888,0.681438,1.677326,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine3-v2.result.attempt1.txt
scout-1024-grpc-linkerd-refine4-v1,refine,4,grpc-linkerd,1024,13513,10,9100.000,4348729.07,4348729.07,135120,0,0,12868,45044,0,0.673426,0.999926,0.000000,0.995942,0.718307,1.714249,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-refine4-v2,refine,4,grpc-linkerd,1024,13513,10,9219.000,970767.00,4205200.64,135080,0,0,12293,43178,0,0.682232,0.999630,0.000000,0.997035,0.719300,1.716335,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-refine4-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot1-v1,pilot,1,grpc-linkerd-opaque,1024,5000,2,4997.000,210.00,638.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.316259,0.456674,0.772933,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot2-v1,pilot,2,grpc-linkerd-opaque,1024,6750,2,6747.000,180.00,212.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.464592,0.399453,0.864045,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot3-v1,pilot,3,grpc-linkerd-opaque,1024,9113,2,9111.000,222.00,623.00,18226,0,0,0,0,0,0.999781,1.000000,0.000000,0.598017,0.567727,1.165744,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot4-v1,pilot,4,grpc-linkerd-opaque,1024,12303,2,12300.000,196.00,234.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.797659,0.715453,1.513112,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot5-v1,pilot,5,grpc-linkerd-opaque,1024,16609,2,16607.000,305.00,445.00,33217,0,0,0,0,0,0.999880,0.999970,0.000000,0.970740,0.921344,1.892084,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot5-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot6-v1,pilot,6,grpc-linkerd-opaque,1024,22422,2,22421.000,1071.00,1369.00,44841,0,0,0,0,0,0.999955,0.999933,0.000000,0.981791,0.894638,1.876429,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot6-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot7-v1,pilot,7,grpc-linkerd-opaque,1024,30270,2,30261.000,1733.00,2331.00,60531,0,0,0,0,0,0.999703,0.999851,0.000000,0.982283,0.915942,1.898225,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot7-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot8-v1,pilot,8,grpc-linkerd-opaque,1024,40865,2,40913.000,7784.00,12197.00,81697,0,0,0,0,0,1.001175,0.999596,0.000000,0.946920,0.855963,1.802883,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot8-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-pilot9-v1,pilot,9,grpc-linkerd-opaque,1024,55168,2,40612.000,283068.00,559663.00,97121,0,0,0,0,0,0.736151,0.880229,0.000000,0.979876,0.872176,1.852052,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-pilot9-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-validate9-v1,validate,9,grpc-linkerd-opaque,1024,55168,10,41406.000,2706893.07,2706893.07,464422,0,0,0,245772,0,0.750544,0.841832,0.000000,0.996394,0.885557,1.881951,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-validate9-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-validate9-v2,validate,9,grpc-linkerd-opaque,1024,55168,10,41313.000,2652172.98,2652172.98,494516,0,0,0,243282,0,0.748858,0.896382,0.000000,0.996254,0.886331,1.882585,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-validate9-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-backtrack8-v1,backtrack,8,grpc-linkerd-opaque,1024,40865,10,40887.000,7635.00,10990.00,408610,0,0,0,0,0,1.000538,0.999902,0.000000,0.996126,0.889692,1.885818,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-backtrack8-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-backtrack8-v2,backtrack,8,grpc-linkerd-opaque,1024,40865,10,40857.000,7651.00,10756.00,408566,0,0,0,0,0,0.999804,0.999794,0.000000,0.996295,0.889924,1.886219,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-backtrack8-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine1-v1,refine,1,grpc-linkerd-opaque,1024,47481,10,41296.000,680663.00,1398505.55,433807,0,0,0,84991,0,0.869737,0.913643,0.000000,0.996112,0.885435,1.881547,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine1-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine1-v2,refine,1,grpc-linkerd-opaque,1024,47481,10,41430.000,674086.00,1405236.55,442756,0,0,0,81467,0,0.872560,0.932491,0.000000,0.996103,0.883079,1.879182,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine1-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine2-v1,refine,2,grpc-linkerd-opaque,1024,44049,10,44047.000,24191.00,50662.00,440373,0,0,0,0,0,0.999955,0.999734,0.000000,0.996078,0.928795,1.924873,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine2-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine2-v2,refine,2,grpc-linkerd-opaque,1024,44049,10,43985.000,24216.00,46294.00,440217,0,0,0,0,0,0.998547,0.999380,0.000000,0.996256,0.927176,1.923432,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine2-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine3-v1,refine,3,grpc-linkerd-opaque,1024,45733,10,41402.000,481703.00,974744.00,434775,0,0,0,44,0,0.905298,0.950681,0.000000,0.996527,0.886313,1.882840,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine3-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine3-v2,refine,3,grpc-linkerd-opaque,1024,45733,10,41196.000,518073.00,1035150.00,437252,0,0,0,2778,0,0.900794,0.956097,0.000000,0.996303,0.881570,1.877873,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine3-v2.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine4-v1,refine,4,grpc-linkerd-opaque,1024,44883,10,41397.000,394403.00,797292.00,439274,0,0,0,0,0,0.922331,0.978709,0.000000,0.996068,0.884122,1.880190,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine4-v1.result.attempt1.txt
scout-1024-grpc-linkerd-opaque-refine4-v2,refine,4,grpc-linkerd-opaque,1024,44883,10,41570.000,372054.00,793836.00,432411,0,0,0,0,0,0.926186,0.963418,0.000000,0.996280,0.883321,1.879601,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-1024-grpc-linkerd-opaque-refine4-v2.result.attempt1.txt
scout-8192-grpc-linkerd-pilot1-v1,pilot,1,grpc-linkerd,8192,5000,2,4997.000,439.00,965.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.909907,0.761239,1.671146,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot1-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot2-v1,pilot,2,grpc-linkerd,8192,6750,2,6749.000,1881.00,2997.00,13497,0,0,0,0,0,0.999852,0.999778,0.000000,0.968045,0.732195,1.700240,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot2-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot3-v1,pilot,3,grpc-linkerd,8192,9113,2,9108.000,3975.00,5355.00,18223,0,0,0,0,0,0.999451,0.999835,0.000000,0.981599,0.766554,1.748153,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-pilot4-v1,pilot,4,grpc-linkerd,8192,12303,2,6164.000,416288.00,924416.00,24538,0,0,0,16,0,0.501016,0.997236,0.000000,0.983618,0.738462,1.722080,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-pilot4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-validate4-v1,validate,4,grpc-linkerd,8192,12303,10,5350.000,7673411.24,7673411.24,122360,0,0,0,38260,0,0.434853,0.994554,0.000000,0.996148,0.704284,1.700432,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-validate4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-validate4-v2,validate,4,grpc-linkerd,8192,12303,10,4680.000,8047489.84,8047489.84,122948,0,0,14065,33930,0,0.380395,0.999333,0.000000,0.997066,0.560927,1.557993,2,NA,0,0,fail+overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-validate4-v2.result.attempt1.txt
scout-8192-grpc-linkerd-backtrack3-v1,backtrack,3,grpc-linkerd,8192,9113,10,5665.000,5513844.59,5513844.59,91130,0,0,0,34811,0,0.621639,1.000000,0.000000,0.966114,0.996939,1.963053,2,NA,0,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-backtrack3-v1.result.attempt1.txt
