run_id,stage,sequence,config,frame_bytes,offered_rps,duration_s,achieved_rps,p50_us,p99_us,scheduled,admission_drops,pending,fail,overflow,reorder,achieved_ratio,schedule_ratio,admission_drop_ratio,client_busy_cores,server_busy_cores,host_busy_cores,host_core_budget,dpu_arm_cores,tx_grow_waits,clean,reason,raw_result
scout-8192-grpc-linkerd-opaque-pilot5-v1,pilot,5,grpc-linkerd-opaque,8192,16609,2,16608.000,1933.00,2514.00,33212,0,0,0,0,0,0.999940,0.999819,0.000000,0.982017,0.956954,1.938971,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot5-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot6-v1,pilot,6,grpc-linkerd-opaque,8192,22422,2,22444.000,4912.00,6612.00,44823,0,0,0,0,0,1.000981,0.999532,0.000000,0.981422,0.925257,1.906679,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot6-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-pilot7-v1,pilot,7,grpc-linkerd-opaque,8192,30270,2,23141.000,286891.00,522904.00,56311,0,0,0,0,0,0.764486,0.930145,0.000000,0.984095,0.887682,1.871777,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-pilot7-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-validate7-v1,validate,7,grpc-linkerd-opaque,8192,30270,10,23862.000,2314622.08,2314622.08,277083,0,0,0,125397,0,0.788305,0.915372,0.000000,0.996720,0.918130,1.914850,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-validate7-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-validate7-v2,validate,7,grpc-linkerd-opaque,8192,30270,10,23759.000,2376899.98,2376899.98,265255,0,0,0,127385,0,0.784903,0.876297,0.000000,0.996567,0.913657,1.910224,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-validate7-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-backtrack6-v1,backtrack,6,grpc-linkerd-opaque,8192,22422,10,22424.000,4599.00,6480.00,224217,0,0,0,0,0,1.000089,0.999987,0.000000,0.996143,0.949720,1.945863,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-backtrack6-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-backtrack6-v2,backtrack,6,grpc-linkerd-opaque,8192,22422,10,22421.000,4588.00,6247.00,224192,0,0,0,0,0,0.999955,0.999875,0.000000,0.996361,0.948394,1.944755,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-backtrack6-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine1-v1,refine,1,grpc-linkerd-opaque,8192,26052,10,23734.000,437176.00,954884.00,250026,0,0,0,157,0,0.911024,0.959719,0.000000,0.996150,0.912886,1.909036,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine1-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine1-v2,refine,1,grpc-linkerd-opaque,8192,26052,10,23656.000,424180.00,965739.00,250823,0,0,0,62,0,0.908030,0.962778,0.000000,0.996519,0.914403,1.910922,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine1-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine2-v1,refine,2,grpc-linkerd-opaque,8192,24169,10,24181.000,7429.00,11921.00,241646,0,0,0,0,0,1.000497,0.999818,0.000000,0.996262,0.938524,1.934786,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine2-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine2-v2,refine,2,grpc-linkerd-opaque,8192,24169,10,24175.000,7496.00,10271.00,241652,0,0,0,0,0,1.000248,0.999843,0.000000,0.996328,0.935711,1.932039,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine2-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine3-v1,refine,3,grpc-linkerd-opaque,8192,25093,10,25106.000,13468.00,23879.00,250836,0,0,0,0,0,1.000518,0.999625,0.000000,0.996152,0.934001,1.930153,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine3-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine3-v2,refine,3,grpc-linkerd-opaque,8192,25093,10,25093.000,13542.00,19412.00,250823,0,0,0,0,0,1.000000,0.999574,0.000000,0.996243,0.935173,1.931416,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine3-v2.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine4-v1,refine,4,grpc-linkerd-opaque,8192,25568,10,25566.000,19969.00,34567.00,255653,0,0,0,0,0,0.999922,0.999894,0.000000,0.996204,0.944404,1.940608,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine4-v1.result.attempt1.txt
scout-8192-grpc-linkerd-opaque-refine4-v2,refine,4,grpc-linkerd-opaque,8192,25568,10,25558.000,18619.00,30552.00,255566,0,0,0,0,0,0.999609,0.999554,0.000000,0.996258,0.945162,1.941420,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-linkerd-opaque-refine4-v2.result.attempt1.txt
scout-8192-grpc-tcp-pilot1-v1,pilot,1,grpc-tcp,8192,5000,2,4998.000,141.00,157.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.249084,0.230866,0.479950,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot1-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot2-v1,pilot,2,grpc-tcp,8192,6750,2,6748.000,141.00,148.00,13500,0,0,0,0,0,0.999704,1.000000,0.000000,0.347299,0.313002,0.660301,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot2-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot3-v1,pilot,3,grpc-tcp,8192,9113,2,9110.000,141.00,151.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.468174,0.421092,0.889266,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot3-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot4-v1,pilot,4,grpc-tcp,8192,12303,2,12301.000,166.00,12804.00,24605,0,0,0,0,0,0.999837,0.999959,0.000000,0.634168,0.632216,1.266384,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot4-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot5-v1,pilot,5,grpc-tcp,8192,16609,2,16607.000,198.00,425.00,33218,0,0,0,0,0,0.999880,1.000000,0.000000,0.862928,0.799838,1.662766,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot5-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot6-v1,pilot,6,grpc-tcp,8192,22422,2,22484.000,1401.00,13169.00,44813,0,0,0,0,0,1.002765,0.999309,0.000000,0.981707,0.931182,1.912889,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot6-v1.result.attempt1.txt
scout-8192-grpc-tcp-pilot7-v1,pilot,7,grpc-tcp,8192,30270,2,27014.000,142833.00,378110.00,58722,0,0,0,0,0,0.892435,0.969970,0.000000,0.981997,0.976846,1.958843,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-pilot7-v1.result.attempt1.txt
scout-8192-grpc-tcp-validate7-v1,validate,7,grpc-tcp,8192,30270,10,25742.000,429179.00,1832788.78,293019,0,0,0,65117,0,0.850413,0.968018,0.000000,0.996277,0.991872,1.988149,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-validate7-v1.result.attempt1.txt
scout-8192-grpc-tcp-validate7-v2,validate,7,grpc-tcp,8192,30270,10,25074.000,614806.00,2135641.74,296225,0,0,0,55569,0,0.828345,0.978609,0.000000,0.996353,0.981481,1.977834,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-validate7-v2.result.attempt1.txt
scout-8192-grpc-tcp-backtrack6-v1,backtrack,6,grpc-tcp,8192,22422,10,22432.000,1468.00,9741.00,224196,0,0,0,0,0,1.000446,0.999893,0.000000,0.994813,0.943504,1.938317,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-backtrack6-v1.result.attempt1.txt
scout-8192-grpc-tcp-backtrack6-v2,backtrack,6,grpc-tcp,8192,22422,10,22430.000,1355.00,7077.00,224203,0,0,0,0,0,1.000357,0.999924,0.000000,0.993166,0.946506,1.939672,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-backtrack6-v2.result.attempt1.txt
scout-8192-grpc-tcp-refine1-v1,refine,1,grpc-tcp,8192,26052,10,25898.000,60044.00,201781.00,260133,0,0,0,0,0,0.994089,0.998515,0.000000,0.996217,0.993794,1.990011,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine1-v1.result.attempt1.txt
scout-8192-grpc-tcp-refine1-v2,refine,1,grpc-tcp,8192,26052,10,25728.000,99676.00,268058.00,258914,0,0,0,0,0,0.987563,0.993835,0.000000,0.996275,0.995955,1.992230,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine1-v2.result.attempt1.txt
scout-8192-grpc-tcp-refine2-v1,refine,2,grpc-tcp,8192,28082,10,26273.000,275497.00,799349.00,277955,0,0,0,0,0,0.935582,0.989798,0.000000,0.996373,0.991435,1.987808,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine2-v1.result.attempt1.txt
scout-8192-grpc-tcp-refine2-v2,refine,2,grpc-tcp,8192,28082,10,26568.000,313615.00,859788.00,277633,0,0,0,0,0,0.946086,0.988651,0.000000,0.996491,0.994947,1.991438,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine2-v2.result.attempt1.txt
scout-8192-grpc-tcp-refine3-v1,refine,3,grpc-tcp,8192,27048,10,26009.000,222582.00,524130.00,268581,0,0,0,0,0,0.961587,0.992979,0.000000,0.995693,0.995736,1.991429,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine3-v1.result.attempt1.txt
scout-8192-grpc-tcp-refine3-v2,refine,3,grpc-tcp,8192,27048,10,24762.000,231453.00,867174.00,269542,0,0,0,0,0,0.915484,0.996532,0.000000,0.996189,0.995741,1.991930,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine3-v2.result.attempt1.txt
scout-8192-grpc-tcp-refine4-v1,refine,4,grpc-tcp,8192,26545,10,25966.000,199389.00,401322.00,263556,0,0,0,0,0,0.978188,0.992865,0.000000,0.995856,0.994642,1.990498,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine4-v1.result.attempt1.txt
scout-8192-grpc-tcp-refine4-v2,refine,4,grpc-tcp,8192,26545,10,25575.000,162603.00,448278.00,264682,0,0,0,0,0,0.963458,0.997107,0.000000,0.996392,0.994468,1.990860,2,NA,0,0,achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-tcp-refine4-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot1-v1,pilot,1,grpc-dpumesh,8192,5000,2,4997.000,270.00,296.00,10000,0,0,0,0,0,0.999400,1.000000,0.000000,0.240145,0.201121,0.441266,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot1-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot2-v1,pilot,2,grpc-dpumesh,8192,6750,2,6747.000,243.00,586.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.325207,0.266516,0.591723,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot2-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot3-v1,pilot,3,grpc-dpumesh,8192,9113,2,9110.000,243.00,292.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.398888,0.356215,0.755103,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot3-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot4-v1,pilot,4,grpc-dpumesh,8192,12303,2,12300.000,250.00,342.00,24606,0,0,0,0,0,0.999756,1.000000,0.000000,0.541132,0.470541,1.011673,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot4-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot5-v1,pilot,5,grpc-dpumesh,8192,16609,2,16607.000,264.00,15564.00,33218,0,0,0,0,0,0.999880,1.000000,0.000000,0.721151,0.725232,1.446383,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot5-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot6-v1,pilot,6,grpc-dpumesh,8192,22422,2,22279.000,304.00,107156.00,44843,0,0,0,0,0,0.993622,0.999978,0.000000,0.913959,0.887343,1.801302,2,NA,1,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot6-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-pilot7-v1,pilot,7,grpc-dpumesh,8192,30270,2,26175.000,125357.00,378195.00,58944,0,0,0,0,0,0.864718,0.973637,0.000000,0.982180,0.911446,1.893626,2,NA,2,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-pilot7-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-validate7-v1,validate,7,grpc-dpumesh,8192,30270,10,25976.000,499120.00,5569738.27,298793,0,0,0,36214,0,0.858143,0.987093,0.000000,0.996337,0.986627,1.982964,2,1.009196,76,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-validate7-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-validate7-v2,validate,7,grpc-dpumesh,8192,30270,10,23088.000,4878746.55,4878746.55,296029,0,0,0,166861,0,0.762735,0.977962,0.000000,0.996391,0.996227,1.992618,2,1.045656,152,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-validate7-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-backtrack6-v1,backtrack,6,grpc-dpumesh,8192,22422,10,22422.000,9998.00,2398244.66,224219,0,0,0,7320,0,1.000000,0.999996,0.000000,0.914689,0.941953,1.856642,2,2.150683,26,0,overflow,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-backtrack6-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-backtrack6-v2,backtrack,6,grpc-dpumesh,8192,22422,10,22703.000,4337.00,2150457.58,224220,0,0,0,4622,0,1.012532,1.000000,0.000000,0.921546,0.919007,1.840553,2,2.689076,14,0,overflow,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-backtrack6-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-backtrack5-v1,backtrack,5,grpc-dpumesh,8192,16609,10,16609.000,264.00,15636.00,166090,0,0,0,0,0,1.000000,1.000000,0.000000,0.720924,0.732893,1.453817,2,2.100050,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-backtrack5-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-backtrack5-v2,backtrack,5,grpc-dpumesh,8192,16609,10,16609.000,265.00,92948.00,166090,0,0,0,0,0,1.000000,1.000000,0.000000,0.723867,0.736945,1.460812,2,2.098042,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-backtrack5-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-refine1-v1,refine,1,grpc-dpumesh,8192,19298,10,19309.000,363.00,440674.00,192979,0,0,0,0,0,1.000570,0.999995,0.000000,0.802270,0.861075,1.663345,2,2.162286,11,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine1-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-refine1-v2,refine,1,grpc-dpumesh,8192,19298,10,19298.000,293.00,340592.00,192979,0,0,0,0,0,1.000000,0.999995,0.000000,0.804837,0.840616,1.645453,2,2.271324,3,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine1-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-refine2-v1,refine,2,grpc-dpumesh,8192,20801,10,20328.000,301.00,556348.00,208009,0,0,0,160,0,0.977261,0.999995,0.000000,0.854122,0.852571,1.706693,2,2.612367,9,0,overflow+achieved,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine2-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-refine2-v2,refine,2,grpc-dpumesh,8192,20801,10,20801.000,283.00,17914.00,208009,0,0,0,0,0,1.000000,0.999995,0.000000,0.828946,0.836169,1.665115,2,2.402203,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine2-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-refine2-v3,refine,2,grpc-dpumesh,8192,20801,10,20770.000,289.00,19035.00,208010,0,0,0,0,0,0.998510,1.000000,0.000000,0.829316,0.841208,1.670524,2,2.430307,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine2-v3.result.attempt1.txt
scout-8192-grpc-dpumesh-refine3-v1,refine,3,grpc-dpumesh,8192,21596,10,21821.000,359.00,888892.00,215959,0,0,0,1245,0,1.010419,0.999995,0.000000,0.878664,0.874410,1.753074,2,2.431658,10,0,overflow,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine3-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-refine3-v2,refine,3,grpc-dpumesh,8192,21596,10,21596.000,311.00,349182.00,215960,0,0,0,0,0,1.000000,1.000000,0.000000,0.872000,0.897011,1.769011,2,2.392142,10,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine3-v2.result.attempt1.txt
scout-8192-grpc-dpumesh-refine3-v3,refine,3,grpc-dpumesh,8192,21596,10,21596.000,291.00,140034.00,215959,0,0,0,0,0,1.000000,0.999995,0.000000,0.869549,0.884208,1.753757,2,2.432522,5,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine3-v3.result.attempt1.txt
scout-8192-grpc-dpumesh-refine4-v1,refine,4,grpc-dpumesh,8192,22005,10,21814.000,310.00,324946.00,220049,0,0,0,0,0,0.991320,0.999995,0.000000,0.896457,0.907514,1.803971,2,2.438415,6,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine4-v1.result.attempt1.txt
scout-8192-grpc-dpumesh-refine4-v2,refine,4,grpc-dpumesh,8192,22005,10,22005.000,292.00,35635.00,220050,0,0,0,0,0,1.000000,1.000000,0.000000,0.882953,0.891425,1.774378,2,2.555717,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-dpumesh-refine4-v2.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot1-v1,pilot,1,grpc-envoy-permissive,8192,5000,2,4998.000,193.00,227.00,10000,0,0,0,0,0,0.999600,1.000000,0.000000,0.398123,0.343973,0.742096,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot1-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot2-v1,pilot,2,grpc-envoy-permissive,8192,6750,2,6747.000,191.00,262.00,13500,0,0,0,0,0,0.999556,1.000000,0.000000,0.523515,0.461922,0.985437,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot2-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot3-v1,pilot,3,grpc-envoy-permissive,8192,9113,2,9110.000,234.00,279.00,18226,0,0,0,0,0,0.999671,1.000000,0.000000,0.719248,0.625397,1.344645,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot3-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot4-v1,pilot,4,grpc-envoy-permissive,8192,12303,2,12301.000,206.00,575.00,24606,0,0,0,0,0,0.999837,1.000000,0.000000,0.944136,0.839446,1.783582,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot4-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot5-v1,pilot,5,grpc-envoy-permissive,8192,16609,2,16606.000,1371.00,1780.00,33216,0,0,0,0,0,0.999819,0.999940,0.000000,0.981662,0.916362,1.898024,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot5-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot6-v1,pilot,6,grpc-envoy-permissive,8192,22422,2,22415.000,1824.00,2499.00,44834,0,0,0,0,0,0.999688,0.999777,0.000000,0.981900,0.923408,1.905308,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot6-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot7-v1,pilot,7,grpc-envoy-permissive,8192,30270,2,30270.000,3151.00,4486.00,60530,0,0,0,0,0,1.000000,0.999835,0.000000,0.982876,0.925130,1.908006,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot7-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-pilot8-v1,pilot,8,grpc-envoy-permissive,8192,40865,2,30672.000,288316.00,539611.00,74405,0,0,0,0,0,0.750569,0.910376,0.000000,0.980799,0.842070,1.822869,2,NA,0,0,achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-pilot8-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-validate8-v1,validate,8,grpc-envoy-permissive,8192,40865,10,31578.000,2439146.62,2439146.62,356887,0,0,0,175115,0,0.772740,0.873332,0.000000,0.996125,0.877958,1.874083,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-validate8-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-validate8-v2,validate,8,grpc-envoy-permissive,8192,40865,10,31522.000,2460166.38,2460166.38,354571,0,0,0,175473,0,0.771369,0.867664,0.000000,0.996552,0.878338,1.874890,2,NA,0,0,overflow+achieved+scheduler,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-validate8-v2.result.attempt1.txt
scout-8192-grpc-envoy-permissive-backtrack7-v1,backtrack,7,grpc-envoy-permissive,8192,30270,10,30276.000,3179.00,4909.00,302674,0,0,0,0,0,1.000198,0.999914,0.000000,0.996247,0.927737,1.923984,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-backtrack7-v1.result.attempt1.txt
scout-8192-grpc-envoy-permissive-backtrack7-v2,backtrack,7,grpc-envoy-permissive,8192,30270,10,30270.000,3080.00,4492.00,302682,0,0,0,0,0,1.000000,0.999941,0.000000,0.996178,0.941301,1.937479,2,NA,0,1,clean,/home/jukebox/DPUmesh/integrations/linkerd/bench/report/data/linkerd-20260810/open/raw/scout-8192-grpc-envoy-permissive-backtrack7-v2.result.attempt1.txt
